HBWv5_BL_Sequence,HBWv5_BL_Scientific_name,AVONET_BirdLife_AvibaseID1,Egg,Cooperative
431,Bucephala albeola,AVIBASE-FB738385,37,0
432,Bucephala clangula,AVIBASE-68EA281A,57,0
433,Bucephala islandica,AVIBASE-9456DEDF,67.7,0
434,Mergellus albellus,AVIBASE-F1F52036,42,0
435,Lophodytes cucullatus,AVIBASE-60E6081E,59.15,0
436,Mergus merganser,AVIBASE-407E2CA8,82,0
437,Mergus squamatus,AVIBASE-561D77FF,70.41432108,0
438,Mergus serrator,AVIBASE-8DB64266,72.5,0
439,Mergus australis,#N/A,NA,NA
440,Mergus octosetaceus,AVIBASE-9DAC1E8B,52.75,0
441,Histrionicus histrionicus,AVIBASE-BCBD2EAE,53.5,0
442,Camptorhynchus labradorius,#N/A,NA,NA
443,Neochen jubata,AVIBASE-FA5A25B2,64.5,0
444,Chloephaga melanoptera,AVIBASE-BB29610F,113.5,0
445,Chloephaga picta,AVIBASE-74FC5DAB,128,0
446,Chloephaga hybrida,AVIBASE-4270502F,141.5,0
447,Chloephaga poliocephala,AVIBASE-E0DEB0E7,97,0
448,Chloephaga rubidiceps,AVIBASE-164A10EA,102.9,0
449,Radjah radjah,AVIBASE-13B373F3,58,0
450,Alopochen aegyptiaca,AVIBASE-DA2F24E3,96,0
451,Alopochen mauritiana,#N/A,NA,NA
452,Alopochen kervazoi,#N/A,NA,NA
453,Tadorna tadorna,AVIBASE-5EAB32D3,78,0
454,Tadorna ferruginea,AVIBASE-1F9D883E,83,0
455,Tadorna cana,AVIBASE-D9DEA77E,93,0
456,Tadorna tadornoides,AVIBASE-FF1439E4,91.5,0
457,Tadorna variegata,AVIBASE-AB08E5C4,89.55,0
458,Tadorna cristata,AVIBASE-B2EEE0EA,91.5,NA
459,Plectropterus gambensis,AVIBASE-EB01B24C,139,0
460,Cairina moschata,AVIBASE-8DE14046,74,0
461,Sarkidiornis sylvicola,AVIBASE-6C8A4060,64,0
462,Sarkidiornis melanotos,AVIBASE-3948131B,64,0
463,Nettapus auritus,AVIBASE-EC7C1618,23,0
464,Nettapus coromandelianus,AVIBASE-90AAE188,27,0
465,Nettapus pulchellus,AVIBASE-D040868F,30,0
466,Callonetta leucophrys,AVIBASE-45C1096F,32,0
467,Aix sponsa,AVIBASE-27B2749A,43.5,0
468,Aix galericulata,AVIBASE-E1714A09,41,0
469,Chenonetta jubata,AVIBASE-149A8E7E,54,0
470,Chenonetta finschi,#N/A,NA,NA
471,Hymenolaimus malacorhynchos,AVIBASE-C7FB4E76,73,0
472,Merganetta armata,AVIBASE-C1068510,63.5,0
473,Pteronetta hartlaubii,AVIBASE-F28E3EB8,52.4,0
474,Cyanochen cyanoptera,AVIBASE-842CC0BC,97,0
475,Marmaronetta angustirostris,AVIBASE-6362936E,30.2,0
476,Asarcornis scutulata,AVIBASE-FDB6503B,81.5,0
477,Netta rufina,AVIBASE-3EC2CDA9,56,0
478,Netta peposaca,AVIBASE-03A3B616,58.3,0
479,Netta erythrophthalma,AVIBASE-36C0242E,60,0
480,Aythya ferina,AVIBASE-A96692E0,66.5,0
481,Aythya americana,AVIBASE-3072CC16,64,0
482,Aythya valisineria,AVIBASE-1929E1E1,70.5,0
483,Aythya australis,AVIBASE-ABEF107C,56,0
484,Aythya innotata,AVIBASE-691757FF,49.62224921,0
485,Aythya baeri,AVIBASE-750FE708,43,0
486,Aythya nyroca,AVIBASE-7CF91527,43,0
487,Aythya novaeseelandiae,AVIBASE-3C157679,63,0
488,Aythya collaris,AVIBASE-0783A7EA,50.5,0
489,Aythya fuligula,AVIBASE-67CEA1C1,55.75,0
490,Aythya marila,AVIBASE-25C94A8F,66.05,0
491,Aythya affinis,AVIBASE-50566E50,48.2,0
492,Rhodonessa caryophyllacea,AVIBASE-8D0294E1,56,NA
493,Salvadorina waigiuensis,AVIBASE-A9FC6BC0,57,0
494,Tachyeres patachonicus,AVIBASE-B3F9BB06,116.6,NA
495,Tachyeres leucocephalus,AVIBASE-63180090,132,NA
496,Tachyeres pteneres,AVIBASE-1891E2C4,156.75,NA
497,Tachyeres brachypterus,AVIBASE-13CF7E44,145.4,NA
498,Lophonetta specularioides,AVIBASE-079F846A,56.95,0
499,Speculanas specularis,AVIBASE-DB94B36F,69.2,0
500,Amazonetta brasiliensis,AVIBASE-DDFC6B2B,32.15,0
501,Spatula querquedula,AVIBASE-F577BA0F,28,0
502,Spatula hottentota,AVIBASE-FA831F65,27.8,0
503,Spatula puna,AVIBASE-86B0BAFA,34,NA
504,Spatula versicolor,AVIBASE-C8F1E992,34,0
505,Spatula platalea,AVIBASE-CEFACC86,46,0
506,Spatula smithii,AVIBASE-4670CF43,46.85,0
507,Spatula rhynchotis,AVIBASE-A21E7645,43.1,0
508,Spatula clypeata,AVIBASE-ED4CE8E7,39.5,0
509,Spatula cyanoptera,AVIBASE-0E599E6C,31.5,0
510,Spatula discors,AVIBASE-90E2543E,28.1,0
511,Sibirionetta formosa,AVIBASE-63EABB42,31,0
512,Mareca falcata,AVIBASE-978D4485,49,0
513,Mareca strepera,AVIBASE-C235A4D7,44,0
514,Mareca penelope,AVIBASE-15EE0D36,44,0
515,Mareca americana,AVIBASE-D201EB72,44,0
516,Mareca sibilatrix,AVIBASE-0B8AF41F,53,0
517,Anas sparsa,AVIBASE-1EAFAD9F,68,0
518,Anas undulata,AVIBASE-7F64AD87,52.2,0
519,Anas melleri,AVIBASE-9BA03AF9,45,0
520,Anas superciliosa,AVIBASE-07479AD9,54.1,0
521,Anas luzonica,AVIBASE-9AA3E5C2,50.7,0
522,Anas zonorhyncha,AVIBASE-E21470F9,56,0
523,Anas poecilorhyncha,AVIBASE-759C5EB8,56,0
524,Anas laysanensis,AVIBASE-3F444E5A,52.2,NA
525,Anas platyrhynchos,AVIBASE-85625D75,54,0
526,Anas rubripes,AVIBASE-C732CB10,56.7,0
527,Anas fulvigula,AVIBASE-14B889E4,53.1,NA
528,Anas wyvilliana,AVIBASE-250EA983,53.1,NA
529,Anas theodori,#N/A,NA,NA
530,Anas albogularis,AVIBASE-EDB1BDAA,35,0
531,Anas gibberifrons,AVIBASE-EC92E98D,35,0
532,Anas gracilis,AVIBASE-9CBAFD8F,35,NA
533,Anas castanea,AVIBASE-DBF66606,40,0
534,Anas chlorotis,AVIBASE-DF842C45,61.4,NA
535,Anas aucklandica,AVIBASE-92C1E596,62,0
536,Anas nesiotis,AVIBASE-E804C52B,62,NA
537,Anas bernieri,AVIBASE-7CBD0D73,32.3,0
538,Anas capensis,AVIBASE-25DA0F41,33.2,0
539,Anas bahamensis,AVIBASE-D2F97D13,34,0
540,Anas erythrorhyncha,AVIBASE-8F6876AC,39,0
541,Anas acuta,AVIBASE-56CCA717,42.2,0
542,Anas eatoni,AVIBASE-8899CF64,41.6,NA
543,Anas marecula,#N/A,NA,NA
544,Anas georgica,AVIBASE-B940CCD5,37,0
545,Anas crecca,AVIBASE-115F04DD,27.1,0
546,Anas carolinensis,AVIBASE-DE24B98D,27.1,0
547,Anas andium,AVIBASE-0642F0F9,39,NA
548,Anas flavirostris,AVIBASE-D4263C69,39,0
549,Tachybaptus ruficollis,AVIBASE-215FEA89,13.85,0
550,Tachybaptus novaehollandiae,AVIBASE-1ABF840F,12,0
551,Tachybaptus pelzelnii,AVIBASE-092C1484,13.31767868,0
552,Tachybaptus rufolavatus,#N/A,NA,0
553,Tachybaptus dominicus,AVIBASE-267BDB86,10.2,0
554,Podilymbus podiceps,AVIBASE-9A8E55D0,21.05,0
555,Podilymbus gigas,#N/A,21.05,NA
556,Rollandia rolland,AVIBASE-8C75F227,16.00355484,0
557,Rollandia microptera,AVIBASE-83F61B45,30.39260031,0
558,Poliocephalus poliocephalus,AVIBASE-64866E2A,15.8,0
559,Poliocephalus rufopectus,AVIBASE-5DE62468,17.1,0
560,Podiceps major,AVIBASE-EA53492B,51.11604687,0
561,Podiceps grisegena,AVIBASE-1CBD2CED,30.75,0
562,Podiceps cristatus,AVIBASE-8F269702,40.75,0
563,Podiceps auritus,AVIBASE-018B3169,22.5,0
564,Podiceps nigricollis,AVIBASE-32DCEC14,21,0
565,Podiceps andinus,#N/A,21,NA
566,Podiceps juninensis,AVIBASE-79EB0827,18.72916305,0
567,Podiceps occipitalis,AVIBASE-CEF706B0,18.72916305,0
568,Podiceps taczanowskii,AVIBASE-BB1BF3D9,21.15751384,0
569,Podiceps gallardoi,AVIBASE-A17592A3,26.86626968,0
570,Aechmophorus occidentalis,AVIBASE-C6E1197B,43.5,0
571,Aechmophorus clarkii,AVIBASE-D05FFEF7,43.5,0
572,Phoenicopterus roseus,AVIBASE-0F9B5174,142,NA
573,Phoenicopterus ruber,AVIBASE-E3FF6313,142,0
574,Phoenicopterus chilensis,AVIBASE-4F28673C,142,0
575,Phoeniconaias minor,AVIBASE-B06A9079,117.25,0
576,Phoenicoparrus andinus,AVIBASE-F85B3F92,137,0
577,Phoenicoparrus jamesi,AVIBASE-5E41A832,115.3,0
578,Phaethon aethereus,AVIBASE-7EE005BD,56,NA
579,Phaethon rubricauda,AVIBASE-C412CD62,71.75,NA
580,Phaethon lepturus,AVIBASE-1D07B501,45,NA
581,Rhynochetos jubatus,AVIBASE-227D77FB,70,1
582,Eurypyga helias,AVIBASE-900C590B,28.5,0
583,Mesitornis variegatus,AVIBASE-ABDA1FE5,15.80156129,1
584,Mesitornis unicolor,AVIBASE-9963109A,15.80156129,0
585,Monias benschi,AVIBASE-E3662B23,15.8,1
586,Columba livia,AVIBASE-BBA263C2,17.6,0
587,Columba rupestris,AVIBASE-BF20B94D,11.48945658,0
588,Columba leuconota,AVIBASE-F5750571,17.3,0
589,Columba guinea,AVIBASE-A6EA9F02,15.7,0
590,Columba albitorques,AVIBASE-DD7C4C78,11.5,0
591,Columba oenas,AVIBASE-68E4C0D1,16.7,0
592,Columba eversmanni,AVIBASE-38AA824B,15,0
593,Columba oliviae,AVIBASE-37B66CCF,13.89837652,0
594,Columba palumbus,AVIBASE-760F307A,18.5,0
595,Columba trocaz,AVIBASE-BAAC66AF,24.4,0
596,Columba bollii,AVIBASE-1ED914E6,22.6,0
597,Columba junoniae,AVIBASE-396E6311,19.8,0
598,Columba unicincta,AVIBASE-1A145C89,17.18825883,0
599,Columba arquatrix,AVIBASE-EEDB8253,16.2,0
600,Columba sjostedti,AVIBASE-757ABA94,16.2,0
601,Columba thomensis,AVIBASE-8288E54D,18.17965639,0
602,Columba pollenii,AVIBASE-05BBFC8E,13.89837652,0
603,Columba hodgsonii,AVIBASE-3503F769,13.89837652,0
604,Columba albinucha,AVIBASE-A1B9BB88,13.77842598,0
605,Columba pulchricollis,AVIBASE-6E814856,14.63774033,0
606,Columba elphinstonii,AVIBASE-5813ADBE,17.4,0
607,Columba torringtoniae,AVIBASE-EEEDA1B2,13.89837652,0
608,Columba punicea,AVIBASE-D5C3E9C9,17.3,0
609,Columba argentina,AVIBASE-036DC7FC,13.89837652,0
610,Columba palumboides,AVIBASE-95059E5A,20.75893347,0
611,Columba janthina,AVIBASE-E2209F71,16.87194588,0
612,Columba versicolor,#N/A,NA,NA
613,Columba jouyi,#N/A,NA,NA
614,Columba vitiensis,AVIBASE-CE7203C7,15.22132803,0
615,Columba leucomela,AVIBASE-8F3CF81A,17.6161368,0
616,Columba pallidiceps,AVIBASE-3C0E1CD4,18.86103155,0
617,Columba delegorguei,AVIBASE-870E4DDA,7.60170819,0
618,Columba iriditorques,AVIBASE-3FC9BA60,6.986590308,0
619,Columba malherbii,AVIBASE-E6393B15,13.89837652,0
620,Columba thiriouxi,#N/A,NA,NA
621,Aplopelia larvata,AVIBASE-EE40DDB6,7.8,0
622,Streptopelia turtur,AVIBASE-5788552B,8.2,0
623,Streptopelia lugens,AVIBASE-8770C6A7,8.190901267,0
624,Streptopelia hypopyrrha,AVIBASE-3D386DBA,8.313522185,0
625,Streptopelia orientalis,AVIBASE-6658BAC5,10,0
626,Streptopelia dusumieri,AVIBASE-E9FDB2B9,8.190901267,0
627,Streptopelia bitorquata,AVIBASE-DFC8E556,8.190901267,0
628,Streptopelia decaocto,AVIBASE-0C1EFC9B,9.4,0
629,Streptopelia xanthocycla,AVIBASE-4B62C0C3,9.4,0
630,Streptopelia roseogrisea,AVIBASE-273A4A2F,8.24,0
631,Streptopelia reichenowi,AVIBASE-65FE8029,9,0
632,Streptopelia decipiens,AVIBASE-70BD722B,8.65,0
633,Streptopelia semitorquata,AVIBASE-9888B3AE,9.35,0
634,Streptopelia capicola,AVIBASE-AB937AEB,7.15,0
635,Streptopelia vinacea,AVIBASE-DDEF7228,5,0
636,Streptopelia tranquebarica,AVIBASE-BC140778,5.8,0
637,Spilopelia chinensis,AVIBASE-BAD2AC99,7.3,0
638,Spilopelia suratensis,AVIBASE-AEF9E7D3,7.3,0
639,Spilopelia senegalensis,AVIBASE-B2D6AB06,6.6,0
640,Nesoenas picturatus,AVIBASE-CDDEA7EB,9.247710056,0
641,Nesoenas mayeri,AVIBASE-602F4DD0,14.12391914,0
642,Nesoenas duboisi,#N/A,NA,NA
643,Nesoenas cicur,#N/A,NA,NA
644,Nesoenas rodericanus,#N/A,NA,NA
645,Macropygia unchall,AVIBASE-C0181886,11,0
646,Macropygia rufipennis,AVIBASE-DC1A2059,9.6,0
647,Macropygia emiliana,AVIBASE-7A741523,8.55,0
648,Macropygia tenuirostris,AVIBASE-5F4401F8,8.55,0
649,Macropygia macassariensis,AVIBASE-EDF138FC,8.55,0
650,Macropygia magna,AVIBASE-E3CD28EA,7.849042269,0
651,Macropygia timorlaoensis,AVIBASE-DA25D77D,8.55,0
652,Macropygia amboinensis,AVIBASE-FD516092,8.55,0
653,Macropygia phasianella,AVIBASE-1CFF2F57,8.55,0
654,Macropygia ruficeps,AVIBASE-890C54C3,5.058923964,0
655,Macropygia nigrirostris,AVIBASE-8BA75FED,5.282063921,0
656,Macropygia mackinlayi,AVIBASE-A497EDE2,5.440434235,0
657,Turacoena manadensis,AVIBASE-D14CE6AB,10.43902392,0
658,Turacoena sulaensis,AVIBASE-E9B2FCFC,10.43902392,0
659,Turacoena modesta,AVIBASE-A8B4CB21,14.97826105,0
660,Reinwardtoena reinwardti,AVIBASE-DA7BFF77,12.83035879,0
661,Reinwardtoena browni,AVIBASE-567966D3,13.70792308,0
662,Reinwardtoena crassirostris,AVIBASE-F7DED186,12.15215426,0
663,Ectopistes migratorius,#N/A,NA,NA
664,Patagioenas leucocephala,AVIBASE-5F571C8A,14.3,0
665,Patagioenas squamosa,AVIBASE-D15BB73D,14.01193328,0
666,Patagioenas speciosa,AVIBASE-3EAF0903,16.8,0
667,Patagioenas corensis,AVIBASE-A87AEB78,12.63664487,0
668,Patagioenas picazuro,AVIBASE-C7405D19,13.34188853,0
669,Patagioenas maculosa,AVIBASE-CC3675BF,14.86738921,0
670,Patagioenas albipennis,AVIBASE-9DAE7539,14.86738921,0
671,Patagioenas fasciata,AVIBASE-86E122A7,16.3,0
672,Patagioenas albilinea,AVIBASE-3B008E78,16.3,0
673,Patagioenas araucana,AVIBASE-2BD38691,9.962718879,0
674,Patagioenas caribaea,AVIBASE-05E3F3DF,11.82557039,0
675,Patagioenas cayennensis,AVIBASE-A8908194,14.1,0
676,Patagioenas flavirostris,AVIBASE-F8174D40,15.5,0
677,Patagioenas oenops,AVIBASE-2328CDB8,12.36684821,0
678,Patagioenas inornata,AVIBASE-C4BD9E16,15.81698667,0
679,Patagioenas plumbea,AVIBASE-CD161B09,14.2,0
680,Patagioenas subvinacea,AVIBASE-F4F72BD9,8.793035886,0
681,Patagioenas nigrirostris,AVIBASE-1D706BD0,9.031076991,0
682,Patagioenas goodsoni,AVIBASE-A057002F,13.89837652,0
683,Geotrygon purpurata,AVIBASE-B18C3C10,10.07793503,0
684,Geotrygon saphirina,AVIBASE-B6C1516E,8.85,0
685,Geotrygon versicolor,AVIBASE-CA19EB97,10.90718544,0
686,Geotrygon caniceps,AVIBASE-947E8D75,9.655609768,0
687,Geotrygon leucometopia,AVIBASE-6200936B,8.91204987,0
688,Geotrygon montana,AVIBASE-4817EC01,8.7,0
689,Geotrygon violacea,AVIBASE-39197875,5.669359296,0
690,Geotrygon chrysia,AVIBASE-913CBCDF,8.584016303,0
691,Geotrygon mystacea,AVIBASE-CA7BC4DA,10.11544275,0
692,Leptotrygon veraguensis,AVIBASE-BB65071B,8.393317551,0
693,Leptotila verreauxi,AVIBASE-6141E8C8,7.3,0
694,Leptotila jamaicensis,AVIBASE-401B5C83,8.584016303,0
695,Leptotila cassinii,AVIBASE-34B0DFFA,8.282695924,0
696,Leptotila conoveri,AVIBASE-52700241,8.678681187,0
697,Leptotila ochraceiventris,AVIBASE-597CE4E8,7.824089381,0
698,Leptotila plumbeiceps,AVIBASE-41E03340,8.833571263,0
699,Leptotila battyi,AVIBASE-CC39ED20,8.793035886,0
700,Leptotila rufaxilla,AVIBASE-684B9362,7.1,0
701,Leptotila wellsi,AVIBASE-4A922076,9.962718879,0
702,Leptotila pallida,AVIBASE-D4CDB0EA,7.1,0
703,Leptotila megalura,AVIBASE-BAB92B27,10.6460269,0
704,Zentrygon carrikeri,AVIBASE-3A16532D,12.50101872,0
705,Zentrygon costaricensis,AVIBASE-944159C3,11.97079736,0
706,Zentrygon lawrencii,AVIBASE-DCC794E5,10.71972801,0
707,Zentrygon albifacies,AVIBASE-AE2BFE95,11.58128237,0
708,Zentrygon frenata,AVIBASE-ADE69C27,13.64019364,0
709,Zentrygon linearis,AVIBASE-A7F898C1,9.7,0
710,Zentrygon chiriquensis,AVIBASE-E9476773,13.65709456,0
711,Zentrygon goldmani,AVIBASE-1751C006,12.1156644,0
712,Zenaida asiatica,AVIBASE-BFBC73AF,7.8,0
713,Zenaida meloda,AVIBASE-542D7AFA,7.8,0
714,Zenaida aurita,AVIBASE-85BD24D1,9.1,0
715,Zenaida galapagoensis,AVIBASE-E0DFC281,6.42920303,0
716,Zenaida auriculata,AVIBASE-71958FA9,7.5,0
717,Zenaida macroura,AVIBASE-00124D98,6.455,0
718,Zenaida graysoni,AVIBASE-5428D897,9.616404245,NA
719,Columbina inca,AVIBASE-BFE74235,3.4,0
720,Columbina squammata,AVIBASE-26085D75,3.7,0
721,Columbina passerina,AVIBASE-F9AED548,3.1,0
722,Columbina minuta,AVIBASE-37691FA2,2.9,0
723,Columbina buckleyi,AVIBASE-19BFB346,3.8,0
724,Columbina talpacoti,AVIBASE-ADD11A5F,3.55,0
725,Columbina picui,AVIBASE-C5E145EC,3.4,0
726,Columbina cruziana,AVIBASE-E981792A,4,0
727,Columbina cyanopis,AVIBASE-C6FA453A,3.201743794,0
728,Metriopelia ceciliae,AVIBASE-2F40A0F8,3.682610623,0
729,Metriopelia morenoi,AVIBASE-D6484023,2.236181157,0
730,Metriopelia melanoptera,AVIBASE-C28815B3,5.849680575,0
731,Metriopelia aymara,AVIBASE-A12A84C3,4.099324042,0
732,Claravis pretiosa,AVIBASE-C4C9F313,3.8,0
733,Uropelia campestris,AVIBASE-B83876CC,2.62256976,0
734,Paraclaravis mondetoura,AVIBASE-B3FE23FB,5.381091339,0
735,Paraclaravis geoffroyi,AVIBASE-1652D541,3.08444001,0
736,Starnoenas cyanocephala,AVIBASE-F117ED15,10.71972801,0
737,Henicophaps albifrons,AVIBASE-A91318C0,11.71728935,0
738,Henicophaps foersteri,AVIBASE-0165D38B,11.71728935,0
739,Gallicolumba luzonica,AVIBASE-804BBC8C,9.810565222,0
740,Gallicolumba crinigera,AVIBASE-F868CF77,9.674416698,0
741,Gallicolumba platenae,AVIBASE-6505921E,9.810565222,0
742,Gallicolumba keayi,AVIBASE-A5C58F88,9.422751588,0
743,Gallicolumba menagei,AVIBASE-521FCF00,9.810565222,0
744,Gallicolumba tristigmata,AVIBASE-F991F61F,12.72412678,0
745,Gallicolumba rufigula,AVIBASE-B4901E1B,7.240759006,0
746,Alopecoenas hoedtii,AVIBASE-CD21DBC9,8.409665823,0
747,Alopecoenas jobiensis,AVIBASE-424F7705,7.8,0
748,Alopecoenas kubaryi,AVIBASE-2E50E5DA,8.473878814,0
749,Alopecoenas xanthonurus,AVIBASE-41AF6D10,6.372588121,0
750,Alopecoenas erythropterus,AVIBASE-DD2985FA,6.447425816,NA
751,Alopecoenas rubescens,AVIBASE-AA66FD08,3.95123153,NA
752,Alopecoenas beccarii,AVIBASE-51D9E97E,6.2,0
753,Alopecoenas johannae,AVIBASE-A8329D59,6.2,0
754,Alopecoenas canifrons,AVIBASE-40866A35,8.409665823,0
755,Alopecoenas sanctaecrucis,AVIBASE-C7C949AE,8.409665823,0
756,Alopecoenas stairi,AVIBASE-39CA325C,8.833571263,0
757,Alopecoenas salamonis,#N/A,NA,0
758,Alopecoenas ferrugineus,#N/A,NA,NA
759,Leucosarcia melanoleuca,AVIBASE-E91C72D9,16.5,0
760,Petrophassa rufipennis,AVIBASE-9D10537C,8.351847032,0
761,Petrophassa albipennis,AVIBASE-5AC3491A,6.9,0
762,Geophaps plumifera,AVIBASE-FFEE836B,5.5,0
763,Geophaps scripta,AVIBASE-AD62DDA5,8.5,0
764,Geophaps smithii,AVIBASE-888803D1,8.4,0
765,Phaps chalcoptera,AVIBASE-8D30DDA6,10.8,0
766,Phaps elegans,AVIBASE-020BE546,10.85,0
767,Phaps histrionica,AVIBASE-9560088E,9.6,0
768,Ocyphaps lophotes,AVIBASE-245D312A,9,0
769,Geopelia cuneata,AVIBASE-4A80DFC5,2.5,0
770,Geopelia striata,AVIBASE-91C3A5E9,3.35,0
771,Geopelia placida,AVIBASE-8DF7FC3F,3.35,0
772,Geopelia maugeus,AVIBASE-745E4C3D,3.35,0
773,Geopelia humeralis,AVIBASE-A39F91F0,7,0
774,Trugon terrestris,AVIBASE-7EFA1E93,16.97072616,0
775,Otidiphaps aruensis,AVIBASE-F197D25F,25.8,0
776,Otidiphaps nobilis,AVIBASE-409ADAA1,25.8,0
777,Otidiphaps cervicalis,AVIBASE-F8AAD9E7,25.8,0
778,Otidiphaps insularis,AVIBASE-857C5AD5,25.8,0
779,Microgoura meeki,#N/A,NA,NA
780,Goura cristata,AVIBASE-556137A4,49.8,0
781,Goura sclaterii,AVIBASE-9965E32D,49.8,0
782,Goura scheepmakeri,AVIBASE-6551B257,63.64187518,0
783,Goura victoria,AVIBASE-EAA06956,62.69209349,0
784,Caloenas nicobarica,AVIBASE-0FFC77EF,27.8,0
785,Caloenas maculata,#N/A,NA,NA
786,Raphus cucullatus,#N/A,NA,NA
787,Pezophaps solitaria,#N/A,NA,NA
788,Didunculus strigirostris,AVIBASE-987DE55E,23,NA
789,Chalcophaps indica,AVIBASE-05E5E8F6,6.3,0
790,Chalcophaps longirostris,AVIBASE-826A9742,6.3,0
791,Chalcophaps stephani,AVIBASE-7330DBCF,6.7,0
792,Turtur chalcospilos,AVIBASE-BDF442F2,3.675,0
793,Turtur abyssinicus,AVIBASE-72B71F11,3.2,0
794,Turtur afer,AVIBASE-23D5FC36,4,0
795,Turtur tympanistria,AVIBASE-7308278F,4.1,0
796,Turtur brehmeri,AVIBASE-0CA6EE59,6.6,0
797,Oena capensis,AVIBASE-DDC2CC92,2.7,0
798,Phapitreron leucotis,AVIBASE-62F7778F,6.308654998,0
799,Phapitreron nigrorum,AVIBASE-5B745F61,6.308654998,0
800,Phapitreron brevirostris,AVIBASE-52286EF3,6.308654998,0
801,Phapitreron amethystinus,AVIBASE-A80D4FC6,7.782677392,0
802,Phapitreron maculipectus,AVIBASE-A8A5F2FC,7.782677392,0
803,Phapitreron frontalis,AVIBASE-DF9C629B,7.782677392,0
804,Phapitreron brunneiceps,AVIBASE-43A48647,7.803355915,NA
805,Phapitreron cinereiceps,AVIBASE-ADE5FE2C,7.803355915,0
806,Treron fulvicollis,AVIBASE-614EC457,8.674076685,0
807,Treron olax,AVIBASE-23E07E95,4.7855829,0
808,Treron vernans,AVIBASE-D0772401,7.271565372,0
809,Treron bicinctus,AVIBASE-0EF5FB3C,8,0
810,Treron phayrei,AVIBASE-4116FF6B,6.9,0
811,Treron affinis,AVIBASE-B30C3132,6.9,0
812,Treron pompadora,AVIBASE-539F8993,6.9,0
813,Treron chloropterus,AVIBASE-34FED63C,6.9,0
814,Treron axillaris,AVIBASE-455CE570,6.9,0
815,Treron aromaticus,AVIBASE-BA506943,6.9,0
816,Treron curvirostra,AVIBASE-3F61AB07,7.460495229,0
817,Treron griseicauda,AVIBASE-72CCDB5A,6.9,0
818,Treron teysmannii,AVIBASE-6676140F,6.9,0
819,Treron floris,AVIBASE-F9BAD31C,6.9,0
820,Treron psittaceus,AVIBASE-6EB63FA4,6.9,0
821,Treron capellei,AVIBASE-28F77A79,15,0
822,Treron phoenicopterus,AVIBASE-F6C3F6DB,11.31398613,0
823,Treron waalia,AVIBASE-46C90944,7.9,0
824,Treron griveaudi,AVIBASE-4E869790,14.7,0
825,Treron australis,AVIBASE-BA5B5935,14.7,0
826,Treron calvus,AVIBASE-E9C05A9C,9,0
827,Treron delalandii,AVIBASE-CDA012BF,9,NA
828,Treron pembaensis,AVIBASE-1DC1F8E7,10.17826609,0
829,Treron sanctithomae,AVIBASE-8F575A0E,10.17826609,0
830,Treron apicauda,AVIBASE-CB6653B4,9.2,0
831,Treron oxyurus,AVIBASE-30CA850D,10.17826609,0
832,Treron seimundi,AVIBASE-B3C1CC2E,8.313522185,0
833,Treron sphenurus,AVIBASE-CCE99BC4,8.8,0
834,Treron sieboldii,AVIBASE-002105C7,11.6449667,0
835,Treron permagnus,AVIBASE-1EE907AC,7.574861171,0
836,Treron formosae,AVIBASE-020464B6,7.574861171,0
837,Ducula poliocephala,AVIBASE-31042F32,21.99126718,0
838,Ducula forsteni,AVIBASE-E137A724,20.45274803,0
839,Ducula mindorensis,AVIBASE-A9994B26,20.36609889,0
840,Ducula radiata,AVIBASE-C7729D54,13.42950061,0
841,Ducula carola,AVIBASE-0A96A8F5,13.2197233,0
842,Ducula aenea,AVIBASE-D1E845C5,27.3,0
843,Ducula oenothorax,AVIBASE-16485EEB,27.3,0
844,Ducula perspicillata,AVIBASE-1F49D2C5,25.24940927,0
845,Ducula neglecta,AVIBASE-E80F617D,25.24940927,0
846,Ducula concinna,AVIBASE-D3D367E9,29.24781856,0
847,Ducula pacifica,AVIBASE-2081777C,16.80641199,0
848,Ducula oceanica,AVIBASE-069F34CF,16.08219693,0
849,Ducula aurorae,AVIBASE-ED21D49D,20.36609889,NA
850,Ducula galeata,AVIBASE-2B8F92F2,20.36609889,NA
851,Ducula rubricera,AVIBASE-D03EA6BA,24.85060109,0
852,Ducula myristicivora,AVIBASE-83E8AEB2,28.7,0
853,Ducula geelvinkiana,AVIBASE-5866B8A1,28.7,0
854,Ducula rufigaster,AVIBASE-18C4B783,18.13148117,0
855,Ducula basilica,AVIBASE-8FCE398B,18.13148117,0
856,Ducula obiensis,AVIBASE-AAC23740,18.13148117,0
857,Ducula finschii,AVIBASE-CEA2177E,15.18099223,0
858,Ducula chalconota,AVIBASE-1A397CE8,20.19747292,0
859,Ducula pistrinaria,AVIBASE-FF2005EB,29.7,0
860,Ducula rosacea,AVIBASE-EED4B6F5,16.52633502,0
861,Ducula whartoni,AVIBASE-DDC4CBBB,21.60184507,NA
862,Ducula pickeringii,AVIBASE-9EC10FC3,20.36609889,0
863,Ducula latrans,AVIBASE-F834A4DD,15.81978491,0
864,Ducula brenchleyi,AVIBASE-C7FDE047,16.31429336,0
865,Ducula bakeri,AVIBASE-E5C4225B,16.77374056,0
866,Ducula goliath,AVIBASE-C9742D0B,23.17345016,0
867,Ducula pinon,AVIBASE-26098F7A,27.67241089,0
868,Ducula salvadorii,AVIBASE-32DCE1CF,27.67241089,0
869,Ducula melanochroa,AVIBASE-231207AB,25.07581256,0
